0,1,2
奎迪,0.123136276,1
海莲娜：画布人生,0.120629373,1
总有一天,0.120629373,1
你的婚礼,0.120629373,1
西游记之再世妖王,0.120281306,1
寻龙传说,0.120281306,1
幸运电梯,0.120281306,1
点点星光,0.120281306,1
红星照耀中国,0.120281306,1
如影随心,0.120281306,1
狮子王,4.435914942,2
千与千寻,3.868960243,2
钢铁侠,3.560864602,2
美国队长2,3.546542319,2
我不是药神,3.432211969,2
少年派的奇幻漂流,3.396067742,2
毒液：致命守护者,3.347185712,2
疯狂动物城,3.346352875,2
邪不压正,3.31911508,2
海王,3.296028087,2
肖申克的救赎,3.227443868,2
疯狂原始人,3.206283057,2
霸王别姬,3.141760651,2
蜘蛛侠：平行宇宙,3.137551253,2
蚁人2：黄蜂女现身,3.127141027,2
银河护卫队2,3.094516304,2
银河护卫队,3.087209996,2
大话西游之月光宝盒,3.086636508,2
王牌特工：特工学院,3.071416697,2
美国队长3,3.056344621,2
神奇动物在哪里,3.029360006,2
冰雪奇缘,3.01390261,2
风声,3.003404556,2
碟中谍6：全面瓦解,3.002256286,2
超能陆战队,2.977628588,2
指环王3：王者无敌,2.976006094,2
指环王2：双塔奇兵,2.96288619,2
疯狂的石头,2.961625808,2
泰坦尼克号,2.959773593,2
信条,2.934378906,2
布达佩斯大饭店,2.922317148,2
星球大战7：原力觉醒,2.921078244,2
驯龙高手,2.88464111,2
釜山行,2.882103498,2
这个杀手不太冷,2.872383039,2
她,2.871135977,2
七宗罪,2.801453208,2
海上钢琴师,2.786074866,2
唐人街探案2,2.779925934,2
美女与野兽,2.724699235,2
谍影重重,2.714982461,2
黑客帝国3：矩阵革命,2.711645358,2
神奇动物：格林德沃之罪,2.699256499,2
寻龙诀,2.699185941,2
哪吒之魔童降世,2.686645526,2
黑客帝国,2.677537699,2
冰川时代,2.675555561,2
头号玩家,2.67010105,2
指环王1：护戒使者,2.669237499,2
神偷奶爸,2.663219033,2
X战警：逆转未来,2.659221537,2
致命魔术,2.64864447,2
头脑特工队,2.632361126,2
霍比特人2：史矛革之战,2.627053325,2
我和我的祖国,2.616164873,2
寄生虫,2.611582445,2
无敌破坏王,2.603017918,2
X战警：天启,2.593569558,2
霍比特人1：意外之旅,2.592805202,2
倩女幽魂,2.579535145,2
老炮儿,2.573933126,2
功夫熊猫3,2.547276503,2
搏击俱乐部,2.546376098,2
死侍,2.545494687,2
火星救援,2.537773827,2
霍比特人3：五军之战,2.536707557,2
哈利·波特与混血王子,2.528989616,2
看不见的客人,2.524311067,2
绿皮书,2.505521418,2
羞羞的铁拳,2.496198973,2
爱乐之城,2.481391768,2
比利·林恩的中场战事,2.469445179,2
我是传奇,2.469272975,2
本杰明·巴顿奇事,2.460139032,2
无名之辈,2.449867817,2
唐人街探案,2.4325002,2
穿普拉达的女王,2.427070038,2
悲惨世界,2.426544673,2
哈利·波特与阿兹卡班的囚徒,2.397802574,2
黑客帝国2：重装上阵,2.396154204,2
消失的爱人,2.370931151,2
无耻混蛋,2.366645451,2
断背山,2.360792457,2
玩具总动员,2.356284473,2
守望者,2.314977732,2
哈利·波特与密室,2.313135029,2
闪灵,2.307031697,2
三块广告牌,2.306312674,2
神偷奶爸2,2.302977511,2
哈利·波特与火焰杯,2.302320141,2
血战钢锯岭,2.300092246,2
无双,2.29928515,2
楚门的世界,2.295949575,2
终结者2：审判日,2.292529625,2
影,2.290737531,2
无敌破坏王2：大闹互联网,2.290000352,2
利刃出鞘,2.276088429,2
驯龙高手2,2.270503793,2
哈利·波特与凤凰社,2.262303867,2
驴得水,2.252600457,2
心灵奇旅,2.240556452,2
一出好戏,2.239824322,2
哈利·波特与魔法石,2.239063059,2
烈日灼心,2.235832477,2
天才枪手,2.23375557,2
禁闭岛,2.233570747,2
E.T. 外星人,2.232254549,2
发条橙,2.22446943,2
谍影重重2,2.223284636,2
喜剧之王,2.214241312,2
阿丽塔：战斗天使,2.213392329,2
罗马假日,2.209178838,2
杀死比尔,2.203280483,2
辛德勒的名单,2.200663306,2
速度与激情5,2.192446986,2
蝴蝶效应,2.190274937,2
星球大战外传：侠盗一号,2.184741128,2
死侍2：我爱我家,2.171036782,2
小丑,2.16876508,2
香水,2.164731457,2
逃出绝命镇,2.16185701,2
射雕英雄传之东成西就,2.158275053,2
怪兽大学,2.156299525,2
师父,2.152632289,2
新龙门客栈,2.151533143,2
哈利·波特与死亡圣器(上),2.150243373,2
剪刀手爱德华,2.143219545,2
怦然心动,2.141229315,2
阿甘正传,2.130102613,2
星球大战8：最后的绝地武士,2.12852634,2
功夫熊猫2,2.127094981,2
终结者,2.126810971,2
大黄蜂,2.120623842,2
嫌疑人X的献身,2.118395196,2
小偷家族,2.09939954,2
被解救的姜戈,2.089252288,2
卧虎藏龙,2.085961201,2
青蛇,2.083587774,2
动物世界,2.081885579,2
猫鼠游戏,2.078586837,2
唐伯虎点秋香,2.076818434,2
记忆碎片,2.074982874,2
芳华,2.074748418,2
教父,2.06774027,2
大闹天宫,2.063256932,2
哈尔的移动城堡,2.060315711,2
大话西游之大圣娶亲,2.059968771,2
告白,2.03985216,2
狩猎,2.036901313,2
怪兽电力公司,2.025232386,2
冰川时代2：融冰之灾,2.019425322,2
谍影重重5,1.993761658,2
疯狂的赛车,1.992806474,2
红辣椒,1.989483678,2
那些年，我们一起追的女孩,1.986822621,2
白蛇：缘起,1.985703584,2
英雄本色,1.981191104,2
沉默的羔羊,1.980088741,2
七月与安生,1.977696442,2
爱宠大机密,1.97611064,2
忠犬八公的故事,1.964665008,2
送你一朵小红花,1.958145695,2
小鬼当家,1.94105485,2
超人总动员,1.938336032,2
海底总动员,1.938247029,2
国王的演讲,1.930507122,2
幽灵公主,1.926569095,2
黑天鹅,1.921013056,2
独立日,1.918320507,2
两杆大烟枪,1.915283917,2
穆赫兰道,1.914197619,2
哈利·波特与死亡圣器(下),1.906975451,2
摄影机不要停！,1.904045475,2
触不可及,1.903648636,2
水形物语,1.90313957,2
死亡诗社,1.902700048,2
这个男人来自地球,1.901234332,2
小黄人大眼萌,1.895349794,2
碟中谍5：神秘国度,1.893216537,2
东邪西毒,1.890498982,2
社交网络,1.883553287,2
萨利机长,1.881195063,2
第六感,1.876863052,2
海边的曼彻斯特,1.875237112,2
魔兽,1.873416225,2
十二怒汉,1.870553188,2
爆裂鼓手,1.867817058,2
真爱至上,1.866824372,2
极盗车神,1.86212949,2
海底总动员2：多莉去哪儿,1.846208528,2
飞越疯人院,1.840063364,2
末代皇帝,1.835504975,2
活着,1.827527991,2
无间道2,1.827105573,2
疯狂的外星人,1.824102868,2
玩具总动员3,1.821387354,2
飞驰人生,1.817912097,2
月球,1.817616876,2
色，戒,1.815670481,2
决战中途岛,1.815669028,2
好莱坞往事,1.815211207,2
摩登时代,1.788485095,2
谍影重重3,1.788082236,2
天下无贼,1.781558416,2
拯救大兵瑞恩,1.772072957,2
2001太空漫游,1.765052324,2
人工智能,1.754808972,2
甜蜜蜜,1.751305018,2
神奇女侠1984,1.74280556,2
致命ID,1.73381308,2
模仿游戏,1.732595759,2
变脸,1.732576634,2
西西里的美丽传说,1.731510329,2
查理和巧克力工厂,1.717853326,2
暴裂无声,1.716850221,2
疾速追杀3,1.715245459,2
房间,1.714341672,2
大空头,1.71054915,2
教父2,1.704733452,2
侏罗纪公园,1.702223845,2
雨人,1.701525652,2
罗曼蒂克消亡史,1.695754752,2
解救吾先生,1.691715792,2
时空恋旅人,1.691200815,2
饮食男女,1.685413336,2
放牛班的春天,1.671915093,2
当幸福来敲门,1.670013571,2
低俗小说,1.669645989,2
扎克·施奈德版正义联盟,1.661581983,2
功夫熊猫,1.656879172,2
闻香识女人,1.654539118,2
飓风营救,1.652440873,2
电锯惊魂,1.651609578,2
银魂,1.649628503,2
美丽人生,1.644344681,2
追龙,1.64361098,2
奇幻森林,1.641469286,2
哆啦A梦：伴我同行,1.634031469,2
姜子牙,1.63286418,2
你好，李焕英,1.631780036,2
请以你的名字呼唤我,1.627861262,2
玩具总动员4,1.624727795,2
黄飞鸿,1.624067641,2
一秒钟,1.620648655,2
星际迷航3：超越星辰,1.612742093,2
黑鹰坠落,1.612588569,2
勇敢的心,1.600055795,2
边境杀手,1.597787706,2
聚焦,1.594546737,2
异形,1.592878265,2
春光乍泄,1.583231917,2
美国往事,1.57769849,2
波西米亚狂想曲,1.573650214,2
荒蛮故事,1.568771136,2
碟中谍,1.566553691,2
神探夏洛克：可恶的新娘,1.565860123,2
半个喜剧,1.565613953,2
教父3,1.559009929,2
爱在黎明破晓前,1.558163302,2
欢乐好声音,1.55546501,2
心灵捕手,1.55239551,2
马戏之王,1.551131248,2
恐怖游轮,1.545201977,2
玩具总动员2,1.541909186,2
哥斯拉大战金刚,1.533533778,2
犬之岛,1.527507518,2
刺杀小说家,1.518909175,2
汉尼拔,1.515910367,2
追凶者也,1.510833215,2
神探,1.503190238,2
云中行走,1.495526644,2
暴雪将至,1.491625406,2
我的少女时代,1.4841652,2
荒岛余生,1.482749161,2
我，机器人,1.482176965,2
网络谜踪,1.479406151,2
白日梦想家,1.470822837,2
火锅英雄,1.469212132,2
新喜剧之王,1.466989221,2
爱尔兰人,1.461105931,2
至爱梵高·星空之谜,1.46095534,2
黑衣人,1.455710153,2
甲方乙方,1.454923562,2
撞车,1.451231797,2
女间谍,1.443315362,2
入殓师,1.443161809,2
误杀,1.442841082,2
窃听风暴,1.44186412,2
冰川时代3,1.438442154,2
滚蛋吧！肿瘤君,1.43549502,2
江湖儿女,1.434100657,2
罗小黑战记,1.431948407,2
荒野猎人,1.430317457,2
阿飞正传,1.42931185,2
罗生门,1.427246013,2
天书奇谭,1.423382478,2
杀人回忆,1.42227992,2
钢的琴,1.420632793,2
调音师,1.417010099,2
回到未来,1.414165336,2
闪光少女,1.412614447,2
后天,1.412298209,2
鹿鼎记,1.407110039,2
实习生,1.406824037,2
过春天,1.404966747,2
七武士,1.404331966,2
完美陌生人,1.3975004,2
加勒比海盗5：死无对证,1.396220024,2
八恶人,1.393642257,2
无间道3：终极无间,1.389147295,2
杀破狼2,1.382710999,2
僵尸新娘,1.381777393,2
九品芝麻官,1.378661278,2
伯德小姐,1.378653447,2
集结号,1.378315691,2
美丽心灵,1.377229616,2
无人区,1.368182596,2
钢琴家,1.364081517,2
夺冠,1.363603548,2
孤儿怨,1.362812007,2
万物理论,1.36039932,2
记忆大师,1.359902542,2
起风了,1.357617992,2
驯龙高手3,1.356963971,2
鬼子来了,1.35607017,2
爱丽丝梦游仙境2：镜中奇遇记,1.355987855,2
心迷宫,1.355506232,2
国产凌凌漆,1.355490563,2
虎口脱险,1.355309337,2
崖上的波妞,1.354616693,2
恐怖直播,1.353259956,2
爱你，西蒙,1.339731395,2
红猪,1.338848111,2
异形：契约,1.337611935,2
冰川时代4,1.336963041,2
超人总动员2,1.33052312,2
招魂2,1.329756817,2
重庆森林,1.326309099,2
老无所依,1.323311569,2
情书,1.319808063,2
绅士们,1.315582348,2
岁月神偷,1.313441273,2
大鱼,1.30817475,2
垫底辣妹,1.303104736,2
新世界,1.302415057,2
冰川时代5：星际碰撞,1.301801117,2
海街日记,1.301280218,2
极速车王,1.290010893,2
何以为家,1.286401607,2
初恋这件小事,1.279064518,2
疾速追杀2,1.27445149,2
至暗时刻,1.27072763,2
太阳照常升起,1.264910855,2
天堂电影院,1.261827702,2
家有喜事,1.25287971,2
超脱,1.250109215,2
帕丁顿熊2,1.245516747,2
纵横四海,1.242834799,2
食神,1.24247922,2
幸福终点站,1.241537355,2
南方车站的聚会,1.239768138,2
忌日快乐,1.237174859,2
大佛普拉斯,1.237142991,2
地久天长,1.236936485,2
金刚川,1.234599878,2
小妇人,1.23429101,2
王牌保镖,1.230559628,2
辩护人,1.229317776,2
浪潮,1.228646579,2
燃烧,1.227298278,2
美国丽人,1.223249978,2
喜宴,1.216465082,2
夜行动物,1.209884248,2
疯狂原始人2,1.206027548,2
杀破狼·贪狼,1.204351164,2
风之谷,1.202621255,2
魔发奇缘,1.198694334,2
亲爱的,1.193198272,2
非常嫌疑犯,1.182481325,2
佩小姐的奇幻城堡,1.181742165,2
小萝莉的猴神大叔,1.180610219,2
熔炉,1.180139094,2
魔弦传说,1.170779311,2
一条狗的使命,1.170648076,2
中国机长,1.168737095,2
花样年华,1.164650259,2
生化危机,1.161565431,2
哪吒闹海,1.160080407,2
婚姻故事,1.158898092,2
菊次郎的夏天,1.156724653,2
唐人街探案3,1.152471992,2
隐藏人物,1.145529694,2
小王子,1.138198604,2
宝莲灯,1.13792902,2
极寒之城,1.137614689,2
无问西东,1.133676633,2
无人知晓,1.130061353,2
朗读者,1.127354184,2
一个明星的诞生,1.120310023,2
卡萨布兰卡,1.120157202,2
我和我的家乡,1.115433894,2
狗十三,1.114847523,2
爱在日落黄昏时,1.114380051,2
月光男孩,1.104956364,2
奇迹男孩,1.087229817,2
囧妈,1.084200315,2
天才少女,1.080009006,2
午夜巴黎,1.070609636,2
卡罗尔,1.069550649,2
乐高蝙蝠侠大电影,1.062158668,2
龙虾,1.060830176,2
鹿鼎记2：神龙教,1.059955815,2
理查德·朱维尔的哀歌,1.057377281,2
秒速5厘米,1.054980721,2
养家之人,1.053307311,2
赌神,1.050650096,2
听说,1.043754751,2
起跑线,1.038501905,2
香肠派对,1.033228498,2
相爱相亲,1.031172613,2
末路狂花,1.026305749,2
控方证人,1.025528405,2
秘密特工,1.021872664,2
烈火英雄,1.018567281,2
奇门遁甲,1.012745494,2
无名女尸,1.011456351,2
一次别离,1.010643548,2
我的个神啊,1.010548722,2
傲慢与偏见,1.010209987,2
暗战,1.004743624,2
达拉斯买家俱乐部,1.004702999,2
谁先爱上他的,1.0045178,2
精灵旅社2,1.003563781,2
风中有朵雨做的云,0.991732064,2
山河故人,0.991010031,2
鲨滩,0.989300902,2
老男孩,0.98560182,2
佛罗里达乐园,0.980616047,2
登月第一人,0.978206478,2
升级,0.976649085,2
少年的你,0.974653754,2
小森林 冬春篇,0.973941797,2
战争之王,0.969755004,2
千钧一发,0.962610598,2
扫毒2天地对决,0.960991012,2
为奴十二年,0.959879098,2
回魂夜,0.959730532,2
人潮汹涌,0.957982217,2
流浪猫鲍勃,0.944342608,2
宠儿,0.934012103,2
血钻,0.923599953,2
东京教父,0.921937728,2
叶问4：完结篇,0.916357585,2
芝加哥七君子审判,0.916065288,2
乔乔的异想世界,0.915329735,2
十二公民,0.911497262,2
胭脂扣,0.907734366,2
恐袭波士顿,0.903986047,2
一树梨花压海棠,0.903270355,2
一个叫欧维的男人决定去死,0.902719393,2
末日崩塌,0.899221867,2
惊魂记,0.898452917,2
新神榜：哪吒重生,0.898272588,2
海洋奇缘,0.888463992,2
小人物,0.885285528,2
小丑回魂,0.883966287,2
我，花样女王,0.883911808,2
素媛,0.877912005,2
大坏狐狸的故事,0.874182057,2
罪恶之家,0.86448066,2
我是山姆,0.860430124,2
我的野蛮女友,0.8582812,2
恶人传,0.856890376,2
血观音,0.856416166,2
天空之眼,0.855333393,2
穿条纹睡衣的男孩,0.854359993,2
倩女幽魂2：人间道,0.853298331,2
被光抓走的人,0.851400658,2
再次出发之纽约遇见你,0.849065293,2
缉魂,0.848947478,2
拆弹专家2,0.84841577,2
笑傲江湖2：东方不败,0.848203928,2
萤火之森,0.829160964,2
丹麦女孩,0.826374983,2
局内人,0.822794752,2
猎凶风河谷,0.822260263,2
大红灯笼高高挂,0.819992407,2
杀死比尔2,0.819688091,2
铁雨,0.819681433,2
燃情岁月,0.806582796,2
弱点,0.804399736,2
可可西里,0.79592017,2
间谍之桥,0.793630211,2
小鞋子,0.790786918,2
有话好好说,0.787443814,2
上帝之城,0.776888345,2
春宵苦短，少女前进吧！,0.775124563,2
冈仁波齐,0.7738995,2
小岛惊魂,0.770337335,2
诛仙1,0.768117247,2
阿黛尔的生活,0.765151244,2
骡子,0.764140797,2
诺丁山,0.763919779,2
忠犬八公物语,0.760572362,2
7号房的礼物,0.760123291,2
大卫·戈尔的一生,0.758088191,2
雨中曲,0.752164473,2
特工,0.749421833,2
吉祥如意,0.744979196,2
除暴,0.742765041,2
海市蜃楼,0.741294494,2
侍神令,0.739935632,2
波斯语课,0.738555167,2
爱在午夜降临前,0.737288554,2
我是谁：没有绝对安全的系统,0.734340674,2
遗传厄运,0.733653006,2
别告诉她,0.732688246,2
密室逃生,0.725855504,2
分裂,0.725672345,2
卢旺达饭店,0.724445614,2
红高粱,0.723075863,2
初恋这首情歌,0.722496033,2
海洋之歌,0.721745358,2
第十一回,0.72047398,2
蓝色大门,0.720203971,2
与神同行：罪与罚,0.716957836,2
只有芸知道,0.715087069,2
游戏之夜,0.712759686,2
气球,0.711039936,2
银河补习班,0.710736076,2
平原上的夏洛克,0.709505929,2
穿越时空的少女,0.702229166,2
宝贝老板,0.697520831,2
思悼,0.696147093,2
和莎莫的500天,0.690069496,2
王牌贱谍：格林斯比,0.689216151,2
万箭穿心,0.687614121,2
我的姐姐,0.685419169,2
萤火虫之墓,0.668985266,2
晴雅集,0.647052875,2
会计刺客,0.645632642,2
名侦探柯南：引爆摩天楼,0.644897118,2
比海更深,0.6440132,2
斯隆女士,0.64091227,2
灾难艺术家,0.637751712,2
生存家族,0.636538138,2
咖啡公社,0.633324683,2
东京物语,0.63304515,2
女巫,0.62759343,2
蝴蝶梦,0.626627369,2
濑户内海,0.624532729,2
亚瑟王：斗兽争霸,0.623067548,2
赎罪,0.620950515,2
神枪手,0.613365942,2
白雪公主和七个小矮人,0.612053268,2
超新约全书,0.606204362,2
孟买酒店,0.602246247,2
解除好友2：暗网,0.598534092,2
南山的部长们,0.595047389,2
小森林 夏秋篇,0.594044565,2
唐顿庄园,0.592696599,2
深夜食堂2,0.584632106,2
燃烧女子的肖像,0.583169111,2
最佳出价,0.583007382,2
裁缝,0.581667871,2
神探蒲松龄,0.580825635,2
春娇救志明,0.579367104,2
82年生的金智英,0.578353713,2
赛车总动员3：极速挑战,0.576819706,2
大赢家,0.572077938,2
致命弯道,0.570875709,2
老手,0.567995074,2
追龙Ⅱ,0.567257691,2
使徒行者2：谍影行动,0.567044905,2
家族之苦,0.564972702,2
年轻气盛,0.564798345,2
百鸟朝凤,0.563891703,2
杰出公民,0.558663894,2
找到你,0.552522531,2
寒战2,0.551558705,2
华盛顿邮报,0.547691511,2
一点就到家,0.547454943,2
送我上青云,0.545333033,2
宠爱,0.544982094,2
金福南杀人事件始末,0.542691514,2
黑暗面,0.541384131,2
三个老枪手,0.537369139,2
厕所英雄,0.532704011,2
牯岭街少年杀人事件,0.522247268,2
名侦探柯南：通向天国的倒计时,0.521108563,2
极限职业,0.513052929,2
地球上的星星,0.505139337,2
克里斯托弗·罗宾,0.497384703,2
小姐,0.492497956,2
完美的世界,0.49195787,2
魅影缝匠,0.490299774,2
风平浪静,0.481606179,2
别对映像研出手！,0.479814204,2
攀登者,0.474228891,2
奎迪,0.471915588,2
母亲,0.471319477,2
苏州河,0.466720305,2
爱与怪物,0.466491593,2
廊桥遗梦,0.464629178,2
罗马,0.464081953,2
危机13小时,0.462361166,2
巴霍巴利王2：终结,0.462119478,2
电锯惊魂2,0.460426714,2
坏孩子的天空,0.459527832,2
黄海,0.458487777,2
不成问题的问题,0.452152197,2
隧道,0.451627561,2
与神同行2：因与缘,0.451164236,2
巴斯特·斯克鲁格斯的歌谣,0.451042915,2
百万美元宝贝,0.447784373,2
底特律,0.446132912,2
风雨哈佛路,0.445559968,2
菊石,0.445464391,2
我失去了身体,0.443712329,2
叫我第一名,0.443447325,2
家族之苦2,0.441184146,2
犯罪现场,0.441184146,2
我爱你,0.437987417,2
痛苦与荣耀,0.437824676,2
你看起来好像很好吃,0.435048613,2
巴霍巴利王：开端,0.434814662,2
夏目友人帐,0.432514735,2
绝杀慕尼黑,0.431865325,2
刻在你心底的名字,0.431010888,2
一念无明,0.425977671,2
家族之苦3,0.425977671,2
困在时间里的父亲,0.425962023,2
